id,From_country,To_country,Points,Round,Voting_Method,Host_Nation,OOA,Average_Points,VBlocs1_FC,VBlocs2_FC,VBlocs1_TC,VBlocs2_TC,ComVBlocs1,ComVBlocs2,FC_LANGFAM,TC_LANGFAM,ComLANGFAM,Neighbours,TC_NumNeigh,FC_NonCOB,FC_NonCitzens,FC_COB,FC_Citizens,FC_Population,METRIC_COB,METRIC_Citizens,METRIC_COBCit,FC_GDP_mil,TC_GDP_mil,GDP_PROP,FC_CAP_LAT,FC_CAP_LON,TC_CAP_LAT,TC_CAP_LON,CAP_DIST_km,TC_PerfType,TC_SingerGender,FC_SONGLANG,TC_SONGLANG,ComSONGLAN,danceability,energy,key,loudiness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1039,Australia,Lithuania,8,sf2,T,n,9,0,1,4,18,6,n,n,Germanic,Baltic,n,n,4,NA,NA,NA,NA,24168303,NA,NA,NA,1204616.44,42738.88,28.1854938641349,-35.4735,149.0124,54.6872,253,13994.289405253,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1040,Austria,Lithuania,1,f,J,n,16,0,2,6,18,6,n,y,Germanic,Baltic,n,n,4,1329,1355,7106289,7433203,8690076,0.000839127988802,0.001078072327117,0.001917200315918,386427.79,42738.88,9.04159842279442,48.2082,16.3738,54.6872,253,7418.09500584302,Solo,Male,French,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1041,Azerbaijan,Lithuania,5,f,J,n,16,3.5,3,1,18,6,n,n,Turkic,Baltic,n,n,4,NA,NA,NA,NA,9705643,NA,NA,NA,37847.72,42738.88,0.885557132053999,40.4093,49.8671,54.6872,253,9217.99031267607,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1042,Belarus,Lithuania,10,f,J,n,16,5.77777777777778,4,1,18,6,n,n,Slavic,Baltic,n,y,4,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,42738.88,1.10984284099162,53.9045,27.5615,54.6872,253,7249.1775531984,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1043,Belarus,Lithuania,10,sf2,J,n,9,5.77777777777778,4,1,18,6,n,n,Slavic,Baltic,n,y,4,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,42738.88,1.10984284099162,53.9045,27.5615,54.6872,253,7249.1775531984,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1044,Belarus,Lithuania,10,sf2,T,n,9,5.77777777777778,4,1,18,6,n,n,Slavic,Baltic,n,y,4,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,42738.88,1.10984284099162,53.9045,27.5615,54.6872,253,7249.1775531984,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1045,Belgium,Lithuania,3,sf2,J,n,9,5.66666666666667,5,1,18,6,n,n,Germanic,Baltic,n,n,4,2118,2394,9461830,9977874,11311117,0.001145306272093,0.001795621653367,0.00294092792546,466365.73,42738.88,10.9119782736469,50.8503,4.3517,54.6872,253,6680.98323001734,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1046,Belgium,Lithuania,8,sf2,T,n,9,5.66666666666667,5,1,18,6,n,n,Germanic,Baltic,n,n,4,2118,2394,9461830,9977874,11311117,0.001145306272093,0.001795621653367,0.00294092792546,466365.73,42738.88,10.9119782736469,50.8503,4.3517,54.6872,253,6680.98323001734,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1047,Bulgaria,Lithuania,1,f,J,n,16,3.4,1,3,18,6,n,n,Slavic,Baltic,n,n,4,136,86,7015969,7075726,7153784,0.000986830170881,0.001101744856389,0.00208857502727,52395.16,42738.88,1.225936664695,42.6977,23.3219,54.6872,253,8217.28709489675,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1048,Bulgaria,Lithuania,3,sf2,J,n,9,3.4,1,3,18,6,n,n,Slavic,Baltic,n,n,4,136,86,7015969,7075726,7153784,0.000986830170881,0.001101744856389,0.00208857502727,52395.16,42738.88,1.225936664695,42.6977,23.3219,54.6872,253,8217.28709489675,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1049,Bulgaria,Lithuania,3,sf2,T,n,9,3.4,1,3,18,6,n,n,Slavic,Baltic,n,n,4,136,86,7015969,7075726,7153784,0.000986830170881,0.001101744856389,0.00208857502727,52395.16,42738.88,1.225936664695,42.6977,23.3219,54.6872,253,8217.28709489675,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1050,Cyprus,Lithuania,3,f,T,n,16,3.71428571428571,6,3,18,6,n,n,Hellenic,Baltic,n,n,4,NA,NA,NA,NA,848319,NA,NA,NA,19801.66,42738.88,0.463317241818223,35.1856,33.3823,54.6872,253,9335.92131006066,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1051,Czech Republic,Lithuania,3,f,J,n,16,0,7,1,18,6,n,n,Slavic,Baltic,n,n,4,632,682,10120553,10077497,10553843,0.001458607399201,0.001431732396199,0.002890339795401,99300.33,42738.88,2.32341909755239,50.0755,14.4378,54.6872,253,7167.35205983988,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1052,Denmark,Lithuania,5,f,J,n,16,3,1,4,18,6,n,n,Germanic,Baltic,n,n,4,10609,11480,5069632,5244104,5707251,0.016638462781065,0.024786946692951,0.041425409474016,306142.94,42738.88,7.16310160678052,55.6761,12.5683,54.6872,253,6582.54226519445,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1053,Denmark,Lithuania,6,f,T,n,16,3,1,4,18,6,n,n,Germanic,Baltic,n,n,4,10609,11480,5069632,5244104,5707251,0.016638462781065,0.024786946692951,0.041425409474016,306142.94,42738.88,7.16310160678052,55.6761,12.5683,54.6872,253,6582.54226519445,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1054,Denmark,Lithuania,10,sf2,J,n,9,3,1,4,18,6,n,n,Germanic,Baltic,n,n,4,10609,11480,5069632,5244104,5707251,0.016638462781065,0.024786946692951,0.041425409474016,306142.94,42738.88,7.16310160678052,55.6761,12.5683,54.6872,253,6582.54226519445,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1055,Denmark,Lithuania,7,sf2,T,n,9,3,1,4,18,6,n,n,Germanic,Baltic,n,n,4,10609,11480,5069632,5244104,5707251,0.016638462781065,0.024786946692951,0.041425409474016,306142.94,42738.88,7.16310160678052,55.6761,12.5683,54.6872,253,6582.54226519445,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1056,Estonia,Lithuania,5,f,J,n,16,4.81818181818182,8,5,18,6,n,n,Uralic,Baltic,n,n,4,2037,1750,1122085,1117693,1315944,0.010507636993898,0.008827193809867,0.019334830803765,23136.74,42738.88,0.5413511070014,59.437,24.7536,54.6872,253,6626.4901809545,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1057,Estonia,Lithuania,5,f,T,n,16,4.81818181818182,8,5,18,6,n,n,Uralic,Baltic,n,n,4,2037,1750,1122085,1117693,1315944,0.010507636993898,0.008827193809867,0.019334830803765,23136.74,42738.88,0.5413511070014,59.437,24.7536,54.6872,253,6626.4901809545,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1058,F.Y.R. Macedonia,Lithuania,5,sf2,J,n,9,3.5,9,2,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,42738.88,0.255027272591139,41.9973,21.428,54.6872,253,8214.11060941986,Solo,Male,Macedonian,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1059,Finland,Lithuania,6,f,J,n,16,6,10,5,18,6,n,n,Uralic,Baltic,n,n,4,1093,1459,5150146,5257543,5487308,0.00324176508622,0.006349966269884,0.009591731356104,236785.05,42738.88,5.54027269783392,60.1699,24.9384,54.6872,253,6561.0357159763,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1060,Georgia,Lithuania,5,f,J,n,16,7.55555555555556,12,1,18,6,n,n,Kartvelian,Baltic,n,n,4,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,42738.88,0.335359279419582,41.7151,44.8271,54.6872,253,8971.46127593964,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1061,Georgia,Lithuania,5,f,T,n,16,7.55555555555556,12,1,18,6,n,n,Kartvelian,Baltic,n,n,4,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,42738.88,0.335359279419582,41.7151,44.8271,54.6872,253,8971.46127593964,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1062,Georgia,Lithuania,2,sf2,J,n,9,7.55555555555556,12,1,18,6,n,n,Kartvelian,Baltic,n,n,4,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,42738.88,0.335359279419582,41.7151,44.8271,54.6872,253,8971.46127593964,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1063,Georgia,Lithuania,10,sf2,T,n,9,7.55555555555556,12,1,18,6,n,n,Kartvelian,Baltic,n,n,4,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,42738.88,0.335359279419582,41.7151,44.8271,54.6872,253,8971.46127593964,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1064,Germany,Lithuania,1,f,J,n,16,1,13,2,18,6,n,n,Germanic,Baltic,n,n,4,NA,42038,NA,73523726,82800000,NA,0.004531776443861,NA,3466756.88,42738.88,81.1148275294065,52.52,13.405,54.6872,253,6901.31117211655,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1065,Germany,Lithuania,3,sf2,J,n,9,1,13,2,18,6,n,n,Germanic,Baltic,n,n,4,NA,42038,NA,73523726,82800000,NA,0.004531776443861,NA,3466756.88,42738.88,81.1148275294065,52.52,13.405,54.6872,253,6901.31117211655,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1066,Germany,Lithuania,4,sf2,T,n,9,1,13,2,18,6,n,n,Germanic,Baltic,n,n,4,NA,42038,NA,73523726,82800000,NA,0.004531776443861,NA,3466756.88,42738.88,81.1148275294065,52.52,13.405,54.6872,253,6901.31117211655,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1067,Hungary,Lithuania,3,f,J,n,16,5,1,5,18,6,n,n,Uralic,Baltic,n,n,4,222,200,9326183,9673897,9830485,0.000440212412404,0.001277237080747,0.001717449493151,124342.94,42738.88,2.90936355842736,47.4979,19.0402,54.6872,253,7587.97046532276,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1068,Iceland,Lithuania,4,f,T,n,16,5.25,15,1,18,6,n,n,Germanic,Baltic,n,n,4,1631,1821,290507,306044,332529,0.038813002712865,0.068755899565792,0.107568902278657,20047.41,42738.88,0.469067275511197,64.1265,-21.8174,54.6872,253,4560.98038845236,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1069,Ireland,Lithuania,12,f,T,n,16,7.46666666666667,1,5,18,6,n,n,Germanic,Baltic,n,n,4,34099,37355,3926156,4137894,4724720,0.042700397212997,0.063656007061719,0.106356404274716,294053.6,42738.88,6.8802364498087,53.3498,-6.2603,54.6872,253,5993.53711045459,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1070,Ireland,Lithuania,3,sf2,J,n,9,7.46666666666667,1,5,18,6,n,n,Germanic,Baltic,n,n,4,34099,37355,3926156,4137894,4724720,0.042700397212997,0.063656007061719,0.106356404274716,294053.6,42738.88,6.8802364498087,53.3498,-6.2603,54.6872,253,5993.53711045459,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1071,Ireland,Lithuania,12,sf2,T,n,9,7.46666666666667,1,5,18,6,n,n,Germanic,Baltic,n,n,4,34099,37355,3926156,4137894,4724720,0.042700397212997,0.063656007061719,0.106356404274716,294053.6,42738.88,6.8802364498087,53.3498,-6.2603,54.6872,253,5993.53711045459,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1072,Israel,Lithuania,1,f,J,n,16,2.75,15,1,18,6,n,n,Semetic,Baltic,n,n,4,NA,NA,NA,NA,NA,NA,NA,NA,318743.69,42738.88,7.4579326833085,31.7683,35.2137,54.6872,253,9751.57612684041,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1073,Israel,Lithuania,4,sf2,J,n,9,2.75,15,1,18,6,n,n,Semetic,Baltic,n,n,4,NA,NA,NA,NA,NA,NA,NA,NA,318743.69,42738.88,7.4579326833085,31.7683,35.2137,54.6872,253,9751.57612684041,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1074,Israel,Lithuania,5,sf2,T,n,9,2.75,15,1,18,6,n,n,Semetic,Baltic,n,n,4,NA,NA,NA,NA,NA,NA,NA,NA,318743.69,42738.88,7.4579326833085,31.7683,35.2137,54.6872,253,9751.57612684041,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1075,Italy,Lithuania,2,f,T,n,16,5.66666666666667,1,3,18,6,n,n,ItalicRomance,Baltic,n,n,4,5830,5070,54758099,55639398,60665551,0.000986889102104,0.001008723769452,0.001995612871555,1849970.46,42738.88,43.2854220793807,41.9028,12.4964,54.6872,253,7852.57847408162,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1076,Italy,Lithuania,1,sf2,J,n,9,5.66666666666667,1,3,18,6,n,n,ItalicRomance,Baltic,n,n,4,5830,5070,54758099,55639398,60665551,0.000986889102104,0.001008723769452,0.001995612871555,1849970.46,42738.88,43.2854220793807,41.9028,12.4964,54.6872,253,7852.57847408162,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1077,Italy,Lithuania,4,sf2,T,n,9,5.66666666666667,1,3,18,6,n,n,ItalicRomance,Baltic,n,n,4,5830,5070,54758099,55639398,60665551,0.000986889102104,0.001008723769452,0.001995612871555,1849970.46,42738.88,43.2854220793807,41.9028,12.4964,54.6872,253,7852.57847408162,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1078,Latvia,Lithuania,10,f,J,n,16,7.76923076923077,17,5,18,6,n,n,Baltic,Baltic,y,y,4,16095,3092,1710068,1680011,1968957,0.062169501214806,0.010700961425318,0.072870462640125,27677.39,42738.88,0.647592777349336,56.9496,24.1052,54.6872,253,6847.81237210475,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1079,Latvia,Lithuania,8,f,T,n,16,7.76923076923077,17,5,18,6,n,n,Baltic,Baltic,y,y,4,16095,3092,1710068,1680011,1968957,0.062169501214806,0.010700961425318,0.072870462640125,27677.39,42738.88,0.647592777349336,56.9496,24.1052,54.6872,253,6847.81237210475,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1080,Latvia,Lithuania,12,sf2,J,n,9,7.76923076923077,17,5,18,6,n,n,Baltic,Baltic,y,y,4,16095,3092,1710068,1680011,1968957,0.062169501214806,0.010700961425318,0.072870462640125,27677.39,42738.88,0.647592777349336,56.9496,24.1052,54.6872,253,6847.81237210475,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1081,Latvia,Lithuania,10,sf2,T,n,9,7.76923076923077,17,5,18,6,n,n,Baltic,Baltic,y,y,4,16095,3092,1710068,1680011,1968957,0.062169501214806,0.010700961425318,0.072870462640125,27677.39,42738.88,0.647592777349336,56.9496,24.1052,54.6872,253,6847.81237210475,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1082,Moldova,Lithuania,4,f,J,n,16,4,20,1,18,6,n,n,ItalicRomance,Baltic,n,n,4,NA,NA,NA,NA,3553056,NA,NA,NA,6749.52,42738.88,0.157924587635427,47.0105,28.8638,54.6872,253,7979.00126705365,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1083,Moldova,Lithuania,3,f,T,n,16,4,20,1,18,6,n,n,ItalicRomance,Baltic,n,n,4,NA,NA,NA,NA,3553056,NA,NA,NA,6749.52,42738.88,0.157924587635427,47.0105,28.8638,54.6872,253,7979.00126705365,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1084,Montenegro,Lithuania,2,f,T,n,16,2.33333333333333,1,2,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,622218,NA,NA,NA,4173.26,42738.88,0.097645516213808,42.4304,19.2594,54.6872,253,8086.37117536174,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1085,Norway,Lithuania,2,f,J,n,16,5.7,21,1,18,6,n,n,Germanic,Baltic,n,n,4,37422,41678,4436678,4676268,5213985,0.048143140355098,0.077509173040838,0.125652313395935,370556.67,42738.88,8.67024755913117,59.9139,10.7522,54.6872,253,6141.70652247142,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1086,Norway,Lithuania,12,f,T,n,16,5.7,21,1,18,6,n,n,Germanic,Baltic,n,n,4,37422,41678,4436678,4676268,5213985,0.048143140355098,0.077509173040838,0.125652313395935,370556.67,42738.88,8.67024755913117,59.9139,10.7522,54.6872,253,6141.70652247142,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1087,Norway,Lithuania,8,sf2,J,n,9,5.7,21,1,18,6,n,n,Germanic,Baltic,n,n,4,37422,41678,4436678,4676268,5213985,0.048143140355098,0.077509173040838,0.125652313395935,370556.67,42738.88,8.67024755913117,59.9139,10.7522,54.6872,253,6141.70652247142,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1088,Norway,Lithuania,12,sf2,T,n,9,5.7,21,1,18,6,n,n,Germanic,Baltic,n,n,4,37422,41678,4436678,4676268,5213985,0.048143140355098,0.077509173040838,0.125652313395935,370556.67,42738.88,8.67024755913117,59.9139,10.7522,54.6872,253,6141.70652247142,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1089,Poland,Lithuania,2,f,J,n,16,8,1,5,18,6,n,n,Slavic,Baltic,n,y,4,NA,1004,NA,37811676,37967209,NA,0.006455221721435,NA,469508.68,42738.88,10.9855167004844,52.2297,21.0122,54.6872,253,7203.79033523272,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1090,Poland,Lithuania,3,sf2,J,n,9,8,1,5,18,6,n,n,Slavic,Baltic,n,y,4,NA,1004,NA,37811676,37967209,NA,0.006455221721435,NA,469508.68,42738.88,10.9855167004844,52.2297,21.0122,54.6872,253,7203.79033523272,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1091,Poland,Lithuania,3,sf2,T,n,9,8,1,5,18,6,n,n,Slavic,Baltic,n,y,4,NA,1004,NA,37811676,37967209,NA,0.006455221721435,NA,469508.68,42738.88,10.9855167004844,52.2297,21.0122,54.6872,253,7203.79033523272,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1092,San Marino,Lithuania,8,f,T,n,16,0,1,5,18,6,n,n,ItalianRomance,Baltic,n,n,4,NA,NA,NA,NA,33005,NA,NA,NA,1500,42738.88,0.035096848583772,43.9356,12.4473,54.6872,253,7659.51955456829,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1093,Serbia,Lithuania,8,f,J,n,16,4,1,2,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,7076372,NA,NA,NA,37745.11,42738.88,0.883156273631878,44.7866,20.4489,54.6872,253,7903.77114445679,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1094,Serbia,Lithuania,5,sf2,J,n,9,4,1,2,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,7076372,NA,NA,NA,37745.11,42738.88,0.883156273631878,44.7866,20.4489,54.6872,253,7903.77114445679,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1095,Slovenia,Lithuania,1,sf2,J,n,9,4.5,1,2,18,6,n,n,Slavic,Baltic,n,n,4,38,32,1822985,1956422,2064188,0.000157543645809,0.000296939665572,0.00045448331138,43990.64,42738.88,1.02928855412215,46.0569,14.5058,54.6872,253,7546.74935970799,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1096,Sweden,Lithuania,2,f,J,n,16,2.8,1,4,18,6,n,n,Germanic,Baltic,n,n,4,11345,11261,8174753,9068184,9851017,0.006768026993361,0.014384932674019,0.02115295966738,510999.8,42738.88,11.9563217379585,59.3293,18.0696,54.6872,253,6436.76378729136,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1097,Sweden,Lithuania,6,f,T,n,16,2.8,1,4,18,6,n,n,Germanic,Baltic,n,n,4,11345,11261,8174753,9068184,9851017,0.006768026993361,0.014384932674019,0.02115295966738,510999.8,42738.88,11.9563217379585,59.3293,18.0696,54.6872,253,6436.76378729136,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1098,Switzerland,Lithuania,7,f,J,n,16,3,1,5,18,6,n,n,Germanic,Baltic,n,n,4,1773,1827,5910732,6278459,8327126,0.000733737958297,0.000891799399317,0.001625537357613,659827.24,42738.88,15.4385711558188,46.948,7.4474,54.6872,253,7163.65598735083,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1099,Switzerland,Lithuania,8,sf2,J,n,9,3,1,5,18,6,n,n,Germanic,Baltic,n,n,4,1773,1827,5910732,6278459,8327126,0.000733737958297,0.000891799399317,0.001625537357613,659827.24,42738.88,15.4385711558188,46.948,7.4474,54.6872,253,7163.65598735083,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1100,Ukraine,Lithuania,12,f,J,n,16,3.85714285714286,3,1,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,42590879,NA,NA,NA,93270.48,42738.88,2.18233327593049,50.4501,30.5234,54.6872,253,7682.79156628113,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1101,Ukraine,Lithuania,3,f,T,n,16,3.85714285714286,3,1,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,42590879,NA,NA,NA,93270.48,42738.88,2.18233327593049,50.4501,30.5234,54.6872,253,7682.79156628113,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1102,Ukraine,Lithuania,8,sf2,J,n,9,3.85714285714286,3,1,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,42590879,NA,NA,NA,93270.48,42738.88,2.18233327593049,50.4501,30.5234,54.6872,253,7682.79156628113,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1103,Ukraine,Lithuania,6,sf2,T,n,9,3.85714285714286,3,1,18,6,n,n,Slavic,Baltic,n,n,4,NA,NA,NA,NA,42590879,NA,NA,NA,93270.48,42738.88,2.18233327593049,50.4501,30.5234,54.6872,253,7682.79156628113,Solo,Male,Mixed,English,0,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1104,United Kingdom,Lithuania,4,f,J,n,16,7.06666666666667,3,1,18,6,n,n,Germanic,Baltic,n,n,4,152945,172191,NA,NA,65383556,NA,NA,NA,2618885.69,42738.88,61.2764230134248,52.5074,-0.1278,54.6872,253,6341.89497289996,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1105,United Kingdom,Lithuania,12,f,T,n,16,7.06666666666667,3,1,18,6,n,n,Germanic,Baltic,n,n,4,152945,172191,NA,NA,65383556,NA,NA,NA,2618885.69,42738.88,61.2764230134248,52.5074,-0.1278,54.6872,253,6341.89497289996,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1106,United Kingdom,Lithuania,8,sf2,J,n,9,7.06666666666667,3,1,18,6,n,n,Germanic,Baltic,n,n,4,152945,172191,NA,NA,65383556,NA,NA,NA,2618885.69,42738.88,61.2764230134248,52.5074,-0.1278,54.6872,253,6341.89497289996,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
1107,United Kingdom,Lithuania,12,sf2,T,n,9,7.06666666666667,3,1,18,6,n,n,Germanic,Baltic,n,n,4,152945,172191,NA,NA,65383556,NA,NA,NA,2618885.69,42738.88,61.2764230134248,52.5074,-0.1278,54.6872,253,6341.89497289996,Solo,Male,English,English,1,0.477,0.79,9,-6.063,1,0.0392,0.00321,0,0.241,0.458,134.054,183268,4
